community,community_area,population,category,description,total20,total19,total21,total22,total23,total24,total25,total26,last12mos,total_prior3years,avg_prior3years,inc_19to25,inc_19tolast12,inc_25tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate23,rate24,rate25,rate_last12,rate_prior3years
Irving Park,16,52000,Offenses Against Family,CHILD ABUSE,7,7,6,5,4,3,4,0,4,11,3.7,-42.9,-42.9,0,8,13.5,13.5,11.5,9.6,7.7,5.8,7.7,7.7,7.1
Irving Park,16,52000,Offenses Against Family,CONTRIBUTE TO THE DELINQUENCY OF CHILD,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,1.9,0,0,0.6
Irving Park,16,52000,Offenses Against Family,CRIM SEX ABUSE BY FAM MEMBER,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,3.8,0,0,0,0,0,0,0,0
Irving Park,16,52000,Offenses Against Family,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,0,0,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,3.8,3.8,0,0,0,0,0
Irving Park,16,52000,Prostitution,OTHER PROSTITUTION OFFENSE,0,0,0,1,1,1,2,0,1,4,1.3,NA,NA,-50,-23,0,0,0,1.9,1.9,1.9,3.8,1.9,2.5
Irving Park,16,52000,Prostitution,POS: PORNOGRAPHIC PRINT,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,1.9,0,0,0,0,0,0,0,0
Irving Park,16,52000,Prostitution,SEXUAL EXPLOITATION OF A CHILD,0,2,1,2,2,0,1,0,1,3,1,-50,-50,0,0,3.8,0,1.9,3.8,3.8,0,1.9,1.9,1.9
Irving Park,16,52000,Prostitution,SOLICITING FOR BUSINESS,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1.9,0
Irving Park,16,52000,Robbery,AGGRAVATED,6,2,3,5,7,4,3,1,3,14,4.7,50,50,0,-36,3.8,11.5,5.8,9.6,13.5,7.7,5.8,5.8,9
Irving Park,16,52000,Robbery,AGGRAVATED VEHICULAR HIJACKING,7,3,5,6,5,4,2,1,2,11,3.7,-33.3,-33.3,0,-46,5.8,13.5,9.6,11.5,9.6,7.7,3.8,3.8,7.1
Irving Park,16,52000,Robbery,ARMED - HANDGUN,28,0,29,28,40,42,19,0,14,101,33.7,NA,NA,-26.3,-58,0,53.8,55.8,53.8,76.9,80.8,36.5,26.9,64.8
Irving Park,16,52000,Robbery,ARMED - KNIFE / CUTTING INSTRUMENT,10,1,6,4,6,3,4,1,3,13,4.3,300,200,-25,-30,1.9,19.2,11.5,7.7,11.5,5.8,7.7,5.8,8.3
Irving Park,16,52000,Robbery,ARMED - OTHER DANGEROUS WEAPON,3,0,1,2,2,4,2,0,1,8,2.7,NA,NA,-50,-63,0,5.8,1.9,3.8,3.8,7.7,3.8,1.9,5.2
Irving Park,16,52000,Robbery,ARMED - OTHER FIREARM,1,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,1.9,0,0,1.9,1.9,0,0,1.3
Irving Park,16,52000,Robbery,ARMED: HANDGUN,3,14,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,26.9,5.8,0,0,0,0,0,0,0
Irving Park,16,52000,Robbery,ARMED: OTHER DANGEROUS WEAPON,1,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,3.8,1.9,0,0,0,0,0,0,0
Irving Park,16,52000,Robbery,ARMED:KNIFE/CUTTING INSTRUMENT,3,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,7.7,5.8,0,0,0,0,0,0,0
Irving Park,16,52000,Robbery,ATTEMPT AGGRAVATED,1,0,1,0,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,1.9,1.9,0,0,3.8,0,0,1.3
Irving Park,16,52000,Robbery,ATTEMPT ARMED - HANDGUN,0,0,4,0,6,4,0,0,0,10,3.3,NA,NA,NA,-100,0,0,7.7,0,11.5,7.7,0,0,6.3
Irving Park,16,52000,Robbery,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,1,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,1.9,0,0,1.9,1.9,0,0,1.3
Irving Park,16,52000,Robbery,ATTEMPT ARMED - OTHER DANGEROUS WEAPON,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,3.8,0,0,0,0,0,0
Irving Park,16,52000,Robbery,ATTEMPT ARMED - OTHER FIREARM,0,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,1.9,1.9,0,0,1.3
Irving Park,16,52000,Robbery,ATTEMPT STRONG ARM - NO WEAPON,3,0,0,1,2,3,1,0,1,6,2,NA,NA,0,-50,0,5.8,0,1.9,3.8,5.8,1.9,1.9,3.8
Irving Park,16,52000,Robbery,ATTEMPT: ARMED-HANDGUN,1,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,3.8,1.9,0,0,0,0,0,0,0
Irving Park,16,52000,Robbery,ATTEMPT: STRONGARM-NO WEAPON,2,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.8,3.8,0,0,0,0,0,0,0
Irving Park,16,52000,Robbery,STRONG ARM - NO WEAPON,6,0,13,13,21,17,7,1,5,45,15,NA,NA,-28.6,-67,0,11.5,25,25,40.4,32.7,13.5,9.6,28.8
Irving Park,16,52000,Robbery,STRONGARM - NO WEAPON,1,10,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,19.2,1.9,0,0,0,0,0,0,0
Irving Park,16,52000,Robbery,VEHICULAR HIJACKING,3,3,2,1,4,0,2,0,2,6,2,-33.3,-33.3,0,0,5.8,5.8,3.8,1.9,7.7,0,3.8,3.8,3.8
Irving Park,16,52000,Simple Assault,AGG PO HANDS NO/MIN INJURY,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,1.9,0,0,0,0,0,0,0,0
Irving Park,16,52000,Simple Assault,AGGRAVATED,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1.9,0,0,0,0,0,0
Irving Park,16,52000,Simple Assault,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",2,0,1,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.8,1.9,0,0,1.9,0,0,0.6
Irving Park,16,52000,Simple Assault,CYBERSTALKING,0,0,0,0,0,1,0,1,1,1,0.3,NA,NA,NA,233,0,0,0,0,0,1.9,0,1.9,0.6
Irving Park,16,52000,Simple Assault,PRO EMP HANDS NO/MIN INJURY,2,5,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,9.6,3.8,0,0,0,0,0,0,0
Irving Park,16,52000,Simple Assault,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",0,0,0,0,3,1,0,0,0,4,1.3,NA,NA,NA,-100,0,0,0,0,5.8,1.9,0,0,2.5
Irving Park,16,52000,Simple Assault,SIMPLE,105,132,116,126,164,149,124,37,128,437,145.7,-6.1,-3,3.2,-12,253.8,201.9,223.1,242.3,315.4,286.5,238.5,246.2,280.2
Irving Park,16,52000,Simple Battery,AGG PO HANDS NO/MIN INJURY,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,3.8,0,0,0,0,0,0,0,0
Irving Park,16,52000,Simple Battery,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",1,0,1,4,4,2,2,1,3,8,2.7,NA,NA,50,11,0,1.9,1.9,7.7,7.7,3.8,3.8,5.8,5.2
Irving Park,16,52000,Simple Battery,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",2,0,1,3,1,9,0,0,0,10,3.3,NA,NA,NA,-100,0,3.8,1.9,5.8,1.9,17.3,0,0,6.3
Irving Park,16,52000,Simple Battery,DOMESTIC BATTERY SIMPLE,198,217,177,172,202,220,192,45,180,614,204.7,-11.5,-17.1,-6.2,-12,417.3,380.8,340.4,330.8,388.5,423.1,369.2,346.2,393.7
Irving Park,16,52000,Simple Battery,PRO EMP HANDS NO/MIN INJURY,1,10,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,19.2,1.9,0,0,0,0,0,0,0
Irving Park,16,52000,Simple Battery,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",1,0,0,2,2,3,3,1,3,8,2.7,NA,NA,0,11,0,1.9,0,3.8,3.8,5.8,5.8,5.8,5.2
Irving Park,16,52000,Simple Battery,SIMPLE,132,178,132,154,177,162,149,32,146,488,162.7,-16.3,-18,-2,-10,342.3,253.8,253.8,296.2,340.4,311.5,286.5,280.8,312.9
Irving Park,16,52000,Stolen Property,STOLEN PROPERTY BUY / RECEIVE / POSSESS,0,0,1,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1.9,3.8,0,0,0,0,0
Irving Park,16,52000,Theft,$500 AND UNDER,231,355,203,253,236,226,121,21,116,583,194.3,-65.9,-67.3,-4.1,-40,682.7,444.2,390.4,486.5,453.8,434.6,232.7,223.1,373.7
Irving Park,16,52000,Theft,ATTEMPT THEFT,3,3,6,7,4,7,7,0,7,18,6,133.3,133.3,0,17,5.8,5.8,11.5,13.5,7.7,13.5,13.5,13.5,11.5
Irving Park,16,52000,Theft,DELIVERY CONTAINER THEFT,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,1.9,0,0,0,0.6
Irving Park,16,52000,Theft,FROM BUILDING,51,108,53,45,69,51,45,11,42,165,55,-58.3,-61.1,-6.7,-24,207.7,98.1,101.9,86.5,132.7,98.1,86.5,80.8,105.8
Irving Park,16,52000,Theft,FROM COIN-OPERATED MACHINE OR DEVICE,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,1.9,0,0,0.6
Irving Park,16,52000,Theft,POCKET-PICKING,4,18,7,12,10,6,7,0,2,23,7.7,-61.1,-88.9,-71.4,-74,34.6,7.7,13.5,23.1,19.2,11.5,13.5,3.8,14.8
Irving Park,16,52000,Theft,PURSE-SNATCHING,4,3,2,2,2,3,0,0,0,5,1.7,-100,-100,NA,-100,5.8,7.7,3.8,3.8,3.8,5.8,0,0,3.3
Irving Park,16,52000,Theft,RETAIL THEFT,54,58,85,65,53,106,56,15,51,215,71.7,-3.4,-12.1,-8.9,-29,111.5,103.8,163.5,125,101.9,203.8,107.7,98.1,137.9
Irving Park,16,52000,Theft,THEFT FROM MOTOR VEHICLE,0,0,0,0,0,33,107,28,110,140,46.7,NA,NA,2.8,136,0,0,0,0,0,63.5,205.8,211.5,89.8
Irving Park,16,52000,Theft Over $500,OVER $500,150,175,201,331,334,226,148,22,135,708,236,-15.4,-22.9,-8.8,-43,336.5,288.5,386.5,636.5,642.3,434.6,284.6,259.6,453.8
Irving Park,16,52000,Vandalism,INSTITUTIONAL VANDALISM,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1.9,0,0,0,0,0,0
Irving Park,16,52000,Vandalism,TO CITY OF CHICAGO PROPERTY,2,4,5,3,1,2,1,0,1,4,1.3,-75,-75,0,-23,7.7,3.8,9.6,5.8,1.9,3.8,1.9,1.9,2.5
Irving Park,16,52000,Vandalism,TO PROPERTY,138,165,125,123,133,124,107,19,105,364,121.3,-35.2,-36.4,-1.9,-13,317.3,265.4,240.4,236.5,255.8,238.5,205.8,201.9,233.3
Irving Park,16,52000,Vandalism,TO STATE SUPPORTED PROPERTY,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1.9,3.8,0,0,0,0,0,0
Irving Park,16,52000,Vandalism,TO VEHICLE,126,136,153,151,155,165,151,41,161,471,157,11,18.4,6.6,3,261.5,242.3,294.2,290.4,298.1,317.3,290.4,309.6,301.9
Irving Park,16,52000,Weapons Violation,ARMED WHILE UNDER THE INFLUENCE,0,0,1,1,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,0,1.9,1.9,3.8,0,0,0,1.3
Irving Park,16,52000,Weapons Violation,POSS FIREARM/AMMO:NO FOID CARD,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,1.9,0,0,0,0,0,0,0,0
Irving Park,16,52000,Weapons Violation,POSSESS FIREARM / AMMUNITION - NO FOID CARD,0,0,0,1,1,1,1,0,1,3,1,NA,NA,0,0,0,0,0,1.9,1.9,1.9,1.9,1.9,1.9
Irving Park,16,52000,Weapons Violation,RECKLESS FIREARM DISCHARGE,14,13,35,14,12,16,7,0,5,35,11.7,-46.2,-61.5,-28.6,-57,25,26.9,67.3,26.9,23.1,30.8,13.5,9.6,22.5
Irving Park,16,52000,Weapons Violation,UNLAWFUL POSS AMMUNITION,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,1.9,0,0,0,0,0,0,0,0
Irving Park,16,52000,Weapons Violation,UNLAWFUL POSS OF HANDGUN,1,8,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,15.4,1.9,0,0,0,0,0,0,0
Irving Park,16,52000,Weapons Violation,UNLAWFUL POSSESSION - AMMUNITION,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1.9,0,1.9,0,0,0,0,0
Irving Park,16,52000,Weapons Violation,UNLAWFUL POSSESSION - HANDGUN,7,0,11,11,23,11,13,2,13,47,15.7,NA,NA,0,-17,0,13.5,21.2,21.2,44.2,21.2,25,25,30.2
Irving Park,16,52000,Weapons Violation,UNLAWFUL POSSESSION - OTHER FIREARM,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,3.8,0,0,0,0,0
Irving Park,16,52000,Weapons Violation,UNLAWFUL SALE - DELIVERY OF FIREARM AT SCHOOL,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1.9,0,0,0,0,0,0,0
Irving Park,16,52000,Weapons Violation,UNLAWFUL USE - HANDGUN,4,0,4,7,5,9,3,0,3,17,5.7,NA,NA,0,-47,0,7.7,7.7,13.5,9.6,17.3,5.8,5.8,11
Irving Park,16,52000,Weapons Violation,UNLAWFUL USE - OTHER DANGEROUS WEAPON,0,0,0,1,1,2,0,0,0,3,1,NA,NA,NA,-100,0,0,0,1.9,1.9,3.8,0,0,1.9
Irving Park,16,52000,Weapons Violation,UNLAWFUL USE - OTHER FIREARM,0,0,0,0,1,3,0,0,0,4,1.3,NA,NA,NA,-100,0,0,0,0,1.9,5.8,0,0,2.5
Irving Park,16,52000,Weapons Violation,UNLAWFUL USE / SALE OF AIR RIFLE,0,0,0,0,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,0,3.8,0,0,1.3
Irving Park,16,52000,Weapons Violation,UNLAWFUL USE HANDGUN,1,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,7.7,1.9,0,0,0,0,0,0,0
Irving Park,16,52000,Weapons Violation,UNLAWFUL USE OTHER DANG WEAPON,0,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.8,0,0,0,0,0,0,0,0
Irving Park,16,52000,Weapons Violation,UNLAWFUL USE OTHER FIREARM,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,1.9,0,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Assault,AGGRAVATED - HANDGUN,11,0,12,9,19,22,12,3,11,53,17.7,NA,NA,-8.3,-38,0,25.6,27.9,20.9,44.2,51.2,27.9,25.6,41.2
Dunning,17,43000,Aggravated Assault,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,5,0,8,8,6,6,7,3,9,19,6.3,NA,NA,28.6,43,0,11.6,18.6,18.6,14,14,16.3,20.9,14.7
Dunning,17,43000,Aggravated Assault,AGGRAVATED - OTHER DANGEROUS WEAPON,5,0,8,9,7,8,8,1,7,23,7.7,NA,NA,-12.5,-9,0,11.6,18.6,20.9,16.3,18.6,18.6,16.3,17.9
Dunning,17,43000,Aggravated Assault,AGGRAVATED - OTHER FIREARM,0,0,1,1,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,0,2.3,2.3,0,4.7,0,0,1.6
Dunning,17,43000,Aggravated Assault,AGGRAVATED PO: OTHER FIREARM,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.3,0,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Assault,AGGRAVATED POLICE OFFICER - HANDGUN,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,2.3,0,0,0.7
Dunning,17,43000,Aggravated Assault,AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,2.3,0,0,0.7
Dunning,17,43000,Aggravated Assault,AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT,1,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,2.3,0,0,0,0,0,2.3,0
Dunning,17,43000,Aggravated Assault,AGGRAVATED: HANDGUN,3,10,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,23.3,7,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Assault,AGGRAVATED: OTHER DANG WEAPON,0,5,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,11.6,0,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Assault,AGGRAVATED:KNIFE/CUTTING INSTR,3,7,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,16.3,7,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",4,0,6,4,3,7,6,0,5,16,5.3,NA,NA,-16.7,-6,0,9.3,14,9.3,7,16.3,14,11.6,12.3
Dunning,17,43000,Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",0,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,2.3,2.3,0,0,1.6
Dunning,17,43000,Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.3,0,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Battery,AGGRAVATED - HANDGUN,3,0,6,2,1,2,1,0,1,4,1.3,NA,NA,0,-23,0,7,14,4.7,2.3,4.7,2.3,2.3,3
Dunning,17,43000,Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.3,2.3,0,0,0,0,0,0
Dunning,17,43000,Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2,0,2,4,3,7,4,1,5,14,4.7,NA,NA,25,6,0,4.7,4.7,9.3,7,16.3,9.3,11.6,10.9
Dunning,17,43000,Aggravated Battery,AGGRAVATED - OTHER DANGEROUS WEAPON,3,0,12,4,5,4,3,2,5,12,4,NA,NA,66.7,25,0,7,27.9,9.3,11.6,9.3,7,11.6,9.3
Dunning,17,43000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY - HANDGUN,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,2.3,0
Dunning,17,43000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,0,0,2,4,2,1,3,0,3,6,2,NA,NA,0,50,0,0,4.7,9.3,4.7,2.3,7,7,4.7
Dunning,17,43000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,2,0,5,3,5,1,1,0,1,7,2.3,NA,NA,0,-57,0,4.7,11.6,7,11.6,2.3,2.3,2.3,5.3
Dunning,17,43000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,1,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,7,2.3,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Battery,AGGRAVATED OF A CHILD,0,0,0,1,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,2.3,4.7,0,0,0,1.6
Dunning,17,43000,Aggravated Battery,AGGRAVATED OF A SENIOR CITIZEN,2,4,1,2,3,2,2,2,4,7,2.3,-50,0,100,74,9.3,4.7,2.3,4.7,7,4.7,4.7,9.3,5.3
Dunning,17,43000,Aggravated Battery,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",0,0,1,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,2.3,0,2.3,0,0,0,0.7
Dunning,17,43000,Aggravated Battery,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,0,0,1,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,2.3,0,2.3,2.3,0,0,1.6
Dunning,17,43000,Aggravated Battery,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,0,0,0,1,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,2.3,0,0,2.3,2.3,0.7
Dunning,17,43000,Aggravated Battery,AGGRAVATED: HANDGUN,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.3,0,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Battery,AGGRAVATED: OTHER DANG WEAPON,2,9,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,20.9,4.7,0,0,0,0,0,0,0
Dunning,17,43000,Aggravated Battery,AGGRAVATED:KNIFE/CUTTING INSTR,0,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,7,0,0,0,0,0,0,0,0
Dunning,17,43000,Arson,AGGRAVATED,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.3,0,0,0,0,0,0,0,0
Dunning,17,43000,Arson,ATTEMPT ARSON,1,1,1,1,0,0,0,0,0,0,0,-100,-100,NA,NA,2.3,2.3,2.3,2.3,0,0,0,0,0
Dunning,17,43000,Arson,BY EXPLOSIVE,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,4.7,0,0,0,0,0,0
Dunning,17,43000,Arson,BY FIRE,4,4,1,2,4,2,4,0,3,10,3.3,0,-25,-25,-9,9.3,9.3,2.3,4.7,9.3,4.7,9.3,7,7.7
Dunning,17,43000,Arson,POSSESSION - EXPLOSIVE / INCENDIARY DEVICE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.3,0,0,0,0,0,0,0
Dunning,17,43000,Burglary,ATTEMPT FORCIBLE ENTRY,4,2,3,2,4,3,3,0,2,10,3.3,50,0,-33.3,-39,4.7,9.3,7,4.7,9.3,7,7,4.7,7.7
Dunning,17,43000,Burglary,BURGLARY FROM MOTOR VEHICLE,0,0,0,0,0,12,51,34,81,63,21,NA,NA,58.8,286,0,0,0,0,0,27.9,118.6,188.4,48.8
Dunning,17,43000,Burglary,FORCIBLE ENTRY,47,54,26,33,34,30,15,5,17,79,26.3,-72.2,-68.5,13.3,-35,125.6,109.3,60.5,76.7,79.1,69.8,34.9,39.5,61.2
Dunning,17,43000,Burglary,HOME INVASION,1,3,1,2,1,3,2,0,2,6,2,-33.3,-33.3,0,0,7,2.3,2.3,4.7,2.3,7,4.7,4.7,4.7
Dunning,17,43000,Burglary,UNLAWFUL ENTRY,18,23,34,26,26,21,25,5,21,72,24,8.7,-8.7,-16,-12,53.5,41.9,79.1,60.5,60.5,48.8,58.1,48.8,55.8
Dunning,17,43000,Criminal Sexual Abuse,AGG CRIM SEX ABUSE - VIC 13-16 YOA - OFF 5 YR OLDER PENETRAT,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,2.3,0,0,0,0.7
Dunning,17,43000,Criminal Sexual Abuse,AGGRAVATED CRIMINAL SEXUAL ABUSE,0,0,0,1,2,1,0,0,0,3,1,NA,NA,NA,-100,0,0,0,2.3,4.7,2.3,0,0,2.3
Dunning,17,43000,Criminal Sexual Abuse,ATTEMPT CRIMINAL SEXUAL ABUSE,0,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,2.3,2.3,0,0,1.6
Dunning,17,43000,Criminal Sexual Abuse,CHILD PORNOGRAPHY,1,2,1,0,1,1,1,0,0,3,1,-50,-100,-100,-100,4.7,2.3,2.3,0,2.3,2.3,2.3,0,2.3
Dunning,17,43000,Criminal Sexual Abuse,CRIMINAL SEXUAL ABUSE,3,3,6,6,5,2,1,1,2,8,2.7,-66.7,-33.3,100,-26,7,7,14,14,11.6,4.7,2.3,4.7,6.3
Dunning,17,43000,Criminal Sexual Abuse,CRIMINAL SEXUAL ABUSE - SEXUAL PENETRATION,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,2.3,0
Dunning,17,43000,Criminal Sexual Abuse,INDECENT SOLICITATION OF A CHILD,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,2.3,0,0,0,0,0,0
Dunning,17,43000,Criminal Sexual Abuse,LICENSED PREMISE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.3,0,0,0,0,0,0,0
Dunning,17,43000,Criminal Sexual Abuse,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,2,0,0,1,4,3,7,0,6,14,4.7,NA,NA,-14.3,28,0,4.7,0,2.3,9.3,7,16.3,14,10.9
Dunning,17,43000,Criminal Sexual Abuse,NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES,0,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,9.3,0,0,0,0,0,0,0,0
Dunning,17,43000,Criminal Sexual Abuse,OBSCENE MATTER,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.3,2.3,0,0,0,0,0,0
Dunning,17,43000,Criminal Sexual Abuse,OBSCENE TELEPHONE CALLS,1,0,1,1,0,1,1,0,1,2,0.7,NA,NA,0,43,0,2.3,2.3,2.3,0,2.3,2.3,2.3,1.6
Dunning,17,43000,Criminal Sexual Abuse,OBSCENITY,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.3,0,0,0,0,0,0,0
Dunning,17,43000,Criminal Sexual Abuse,OTHER,3,1,0,2,1,0,1,0,1,2,0.7,0,0,0,43,2.3,7,0,4.7,2.3,0,2.3,2.3,1.6
Dunning,17,43000,Criminal Sexual Abuse,PUBLIC INDECENCY,0,2,4,2,0,4,0,1,1,4,1.3,-100,-50,NA,-23,4.7,0,9.3,4.7,0,9.3,0,2.3,3
Dunning,17,43000,Criminal Sexual Abuse,SALE / DISTRIBUTE OBSCENE MATERIAL TO MINOR,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,2.3,0,0,0,0.7
Dunning,17,43000,Criminal Sexual Abuse,SOLICITATION OF A SEXUAL ACT,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,2.3,0,0,0.7
Dunning,17,43000,Criminal Sexual Assault,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,2.3,0,0,0,0.7
Dunning,17,43000,Criminal Sexual Assault,AGGRAVATED - OTHER,2,0,2,3,2,1,2,0,1,5,1.7,NA,NA,-50,-41,0,4.7,4.7,7,4.7,2.3,4.7,2.3,4
Dunning,17,43000,Criminal Sexual Assault,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,2,0,1,1,0,3,1,0,1,4,1.3,NA,NA,0,-23,0,4.7,2.3,2.3,0,7,2.3,2.3,3
